x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89656.385216237,43129.498658485,0.0,0.0,0.0,-0.719611383842025,0.69437702744616,8.33333333333333
89656.351391369,43128.899262701,0.0,0.0,0.0,-0.73393959665792,0.679214743993098,8.33333333333333
89656.292084140,43128.301849492,0.0,0.0,0.0,-0.748501834744953,0.663132719282829,8.33333333333333
89656.206254567,43127.707671852,0.0,0.0,0.0,-0.763488386811172,0.645821556782115,8.33333333333333
89656.092355025,43127.118242024,0.0,0.0,0.0,-0.77915409693058,0.626832428354095,8.33333333333333
89655.948309786,43126.535454121,0.0,0.0,0.0,-0.795737081981201,0.605642218112347,8.33333333333333
89655.771509234,43125.961772188,0.0,0.0,0.0,-0.813456836290994,0.581625287871363,8.33333333333333
89655.558812508,43125.400434679,0.0,0.0,0.0,-0.832497750154227,0.554028425252848,8.33333333333333
89655.306610156,43124.855740505,0.0,0.0,0.0,-0.852968689238948,0.521962082126653,8.33333333333333
89655.011012392,43124.333383299,0.0,0.0,0.0,-0.874828214268428,0.484433272515331,8.33333333333333
89654.668242112,43123.840740384,0.0,0.0,0.0,-0.897769912632786,0.44046473635391,8.33333333333333
89654.275443553,43123.387091527,0.0,0.0,0.0,-0.921078911694791,0.389375960263523,8.33333333333333
89653.832417443,43122.982399269,0.0,0.0,0.0,-0.942465679084527,0.334302922134614,8.33333333333333
89653.346471163,43122.630294292,0.0,0.0,0.0,-0.959034310150399,0.283289943263697,8.33333333333333
89652.827519521,43122.328811432,0.0,0.0,0.0,-0.971291744530852,0.237891460557572,8.33333333333333
89652.284179554,43122.073737681,0.0,0.0,0.0,-0.980107959036066,0.198465081649536,8.33333333333333
89651.723303413,43121.859847844,0.0,0.0,0.0,-0.986337189640819,0.164739030989779,8.33333333333333
89651.150027136,43121.681738179,0.0,0.0,0.0,-0.990688468762938,0.136148293636555,8.33333333333333
89650.568080547,43121.534289106,0.0,0.0,0.0,-0.993701660262203,0.112058067055175,8.33333333333333
89649.980136596,43121.412848578,0.0,0.0,0.0,-0.995769951610424,0.0918814642339504,8.33333333333333
89649.388088681,43121.313247996,0.0,0.0,0.0,-0.997173762144003,0.0751298082759158,8.33333333333333
89648.793272714,43121.231739941,0.0,0.0,0.0,-0.998111362682613,0.0614305110173816,8.33333333333333
89648.196588529,43121.165245808,0.0,0.0,0.0,-0.998775430866163,0.0494736161818569,8.33333333333333
89647.598469220,43121.113221082,0.0,0.0,0.0,-0.999307815634057,0.0372006668312426,8.33333333333333
89646.999240862,43121.076117716,0.0,0.0,0.0,-0.999698125557244,0.0245694476399733,8.33333333333333
89646.399257910,43121.054379093,0.0,0.0,0.0,-0.999932871948246,0.0115866991560671,8.33333333333333
89645.798911680,43121.048432299,0.0,0.0,0.0,0.999998490749687,0.00173738261428364,8.33333333333333
89645.198624929,43121.058682272,0.0,0.0,0.0,0.999881582570839,0.0153889842301136,8.33333333333333
89644.598851836,43121.085506120,0.0,0.0,0.0,0.999569182956567,0.0293504426464345,8.33333333333333
89644.000076254,43121.129247175,0.0,0.0,0.0,0.999049063103922,0.0436001090729795,8.33333333333333
89643.402808470,43121.190209110,0.0,0.0,0.0,0.998310050954499,0.0581123236777257,8.33333333333333
89642.807583991,43121.268649910,0.0,0.0,0.0,0.997342365852789,0.0728574311595002,8.33333333333333
89642.214959862,43121.364776107,0.0,0.0,0.0,0.996137950606408,0.0878019553407873,8.33333333333333
89641.625505901,43121.478738364,0.0,0.0,0.0,0.99469077339493,0.10290901478003,8.33333333333333
89641.039803062,43121.610626655,0.0,0.0,0.0,0.992997106728526,0.118138672875463,8.33333333333333
89640.458434784,43121.760467420,0.0,0.0,0.0,0.991055739341396,0.133448572560667,8.33333333333333
89639.881979778,43121.928221753,0.0,0.0,0.0,0.988868119260161,0.148794632668227,8.33333333333333
89639.311007215,43122.113784089,0.0,0.0,0.0,0.986438425264836,0.16413175549244,8.33333333333333
